step,elapsed_s,on_diag_grad_l2,off_diag_grad_l2,off_over_on
15500.0,6.372,7.595303878055176,0.34085259277288765,0.044876755195759864
15600.0,6.372,2.881866398707615,0.1294536210385789,0.044920063295312
15700.0,6.373,2.059642201937026,0.32713466646015976,0.15883082321410016
15800.0,6.374,3.347539245475697,0.2924422849042183,0.08736037532628277
15900.0,6.373,2.432128697252676,0.1789615880573259,0.07358228545203231
16000.0,6.375,0.9172469678336364,0.5146107752466906,0.5610384043700943
16100.0,6.374,2.6018034130195153,0.19412140531121239,0.07461032772108073
16200.0,6.383,0.8210523734817409,0.2884100726396358,0.3512687886359903
16300.0,6.391,1.4115133722356301,0.41230857376484426,0.29210390909142286
16400.0,6.387,2.1848324878580505,0.15426068844653845,0.07060527033711925
16500.0,6.384,0.9366279944567106,0.18520707329905087,0.19773813551929964
16600.0,6.379,2.247364678907275,0.2311834336625356,0.10286867807094965
16700.0,6.377,0.8410915526861508,0.27833672053827174,0.3309232147788931
16800.0,6.378,2.681314229999908,0.24768344716593393,0.09237389799178533
16900.0,6.377,1.5728105416737261,0.3001241409816945,0.19082027557007192
17000.0,6.388,2.280130040151219,0.1781997755329675,0.07815333879867187
17100.0,6.372,1.635111005406055,0.1850943002904195,0.11319983761252599
17200.0,6.371,1.405351557440344,0.18014299875376782,0.128183583531137
17300.0,6.369,2.4315982398414424,0.24840342187659173,0.1021564408982256
17400.0,6.37,1.210659737498526,0.41492259519095853,0.34272436948161394
17500.0,6.369,0.9826795001423404,0.2735371638370187,0.27835847170659106
17600.0,6.372,4.549984615358606,0.45931344417510794,0.10094835103940396
17700.0,6.37,1.2515370549847895,0.21362141746557156,0.17068724942240548
17800.0,6.372,9.546135343687519,0.7472837479833213,0.07828128568043721
17900.0,6.376,3.9310021622990745,0.2235158607347586,0.056859765399883105
18000.0,6.371,2.348724121730775,0.3513827542723177,0.1496058013034684
18100.0,6.37,1.3803622712896786,0.6661304977254832,0.48257657542546023
18200.0,6.378,1.1038509863201647,0.263826022219189,0.23900510620431517
18300.0,6.375,2.707228121160092,0.1330560032467532,0.0491484268380518
18400.0,6.375,6.01031854397086,0.2040779262928747,0.033954594053520123
18500.0,6.373,2.3553362817228454,0.23869438619288894,0.10134195615510683
18600.0,6.362,7.776141716815608,0.2400060207578135,0.030864409304528193
18700.0,6.363,1.6531500234400989,0.2728203987974506,0.1650306354106501
18800.0,6.368,3.535966204589631,0.23611456964787245,0.06677512057140118
18900.0,6.368,2.1831021506104564,0.15651089418951003,0.07169197013788164
19000.0,6.371,2.6339151466970234,0.4674593565220403,0.17747699925270663
19100.0,6.369,2.392801287194572,0.16849706228893133,0.07041832649901525
19200.0,6.37,1.697868958429949,0.4583971204098036,0.2699838041880994
19300.0,6.369,1.3097980760407308,0.431681885188619,0.3295789580738359
19400.0,6.367,1.6914579509996692,0.19637548217636538,0.1160983529388392
19500.0,6.368,1.971819717925551,0.5745910371733969,0.29140140548847654
19600.0,6.369,2.5294714487418113,0.21159406891498636,0.08365149526405437
19700.0,6.371,3.000729046415221,0.19903228381345575,0.06632797588013715
19800.0,6.369,1.5077788299349477,0.6181116404016349,0.4099484805926762
19900.0,6.37,2.1691955213857512,0.1875207988464213,0.08644716301397629
20000.0,6.374,7.422209913496115,0.7280212908974573,0.0980868635328766
20100.0,6.378,0.9431330765061737,0.3728885758507493,0.3953721750827688
20200.0,6.374,5.9328669292341285,0.3212881261422526,0.05415394108354417
20300.0,6.367,4.714031077538628,0.3135954240737578,0.06652383467898088
20400.0,6.361,2.6587938994965366,0.3098600329180903,0.11654157660613133
20500.0,6.359,1.789325291834886,0.22281492319860446,0.1245245480044135
20600.0,6.37,1.7041000557479011,0.5807513839845757,0.34079652895128487
20700.0,6.369,14.271671240608088,1.168320589564354,0.08186291359067029
20800.0,6.369,1.2208251308029336,0.369764790103114,0.30288104395419896
20900.0,6.37,1.4235891261175044,0.23257121489986674,0.16336962023175083
21000.0,6.37,1.3017449827059062,0.877211268737469,0.6738733625952074
21100.0,6.37,2.372120570291485,0.38982469136779935,0.16433595165860304
21200.0,6.37,2.9829599393890627,0.24847269467690006,0.0832973622595111
21300.0,6.368,1.3929683557066184,0.1977424840543883,0.14195762828659408
21400.0,6.373,1.2952008492894067,0.16111768990399533,0.1243959112537567
21500.0,6.371,0.7629646125476593,0.5132594080969193,0.6727171872140505
21600.0,6.373,2.2236958717414574,0.18316252345935835,0.08236851351255921
21700.0,6.373,2.029295937018551,0.3261921059743782,0.1607415163180294
21800.0,6.376,1.8057947751613417,0.1519848018717661,0.08416504686042564
21900.0,6.375,1.1381774905523303,0.1538940544660514,0.1352109453433052
22000.0,6.373,1.3988041321071367,0.16239495066041923,0.1160955611532188
22100.0,6.375,1.154806477293923,0.38614606044863387,0.3343816198134741
22200.0,6.373,3.645065157167976,0.6419789716182299,0.17612276980996788
22300.0,6.373,1.7674413710219639,0.2184178106290785,0.12357853234067148
22400.0,6.371,0.37492560595403457,0.30034656648611785,0.8010830994641107
22500.0,6.37,1.0111292597882824,0.19214681886515841,0.19003190443266524
22600.0,6.37,1.4767534323643876,0.3121097883758214,0.21134861212146386
22700.0,6.371,0.779710003783458,0.10976857473794584,0.14078128304793547
22800.0,6.371,1.2752256427785633,0.12645584209517566,0.09916350318963442
22900.0,6.37,1.349773318005657,0.13679349399733892,0.1013455312625802
23000.0,6.371,1.5535314769904085,0.1571538418238638,0.10115909728994443
23100.0,6.371,0.7213424984014182,0.12888622889975485,0.17867549629389956
23200.0,6.372,1.6386281487878818,0.21941212363951088,0.13389988680580972
23300.0,6.371,0.3252983246191102,0.2091106883925353,0.6428274373604036
23400.0,6.37,0.45509986816082465,0.30029259065118474,0.659838887373763
23500.0,6.375,0.6068096901006113,0.18050000000000002,0.29745734609160984
23600.0,6.372,0.2990522529592446,0.28552178550856677,0.954755507384451
23700.0,6.373,0.37386473489752947,0.26010847737050014,0.6957288374411452
23800.0,6.374,0.35975998943740256,0.16115883469422335,0.4479620842391219
23900.0,6.372,0.5893481908006506,0.10090336961667831,0.17121180855683543
24000.0,6.373,0.590915129269847,0.1160404670793771,0.19637416835605526
24100.0,6.37,0.7363414561193741,0.1059786771006319,0.1439259955009933
24200.0,6.371,0.6425871458409357,0.12210049139950256,0.19001390268974816
24300.0,6.367,0.5243145620712818,0.10455357478345731,0.19941001518329565
24400.0,6.37,1.593292816779138,0.11388678588844274,0.07147887989520114
24500.0,6.369,0.7256911464252545,0.16671694574937487,0.2297353999295988
24600.0,6.372,0.2943798396629769,0.12545572924342674,0.4261695684971353
24700.0,6.371,0.49126164108344544,0.09885777662885202,0.2012324357562859
24800.0,6.369,0.589352831502488,0.09179896513577916,0.1557623213614638
24900.0,6.37,0.7795475418471923,0.24670668819470623,0.3164742045239698
25000.0,6.37,1.5350890658199607,0.09535355263439323,0.06211597408744526
25100.0,6.37,0.8014231653751969,0.1662246070833076,0.2074117822704655
25200.0,6.37,0.548665982178593,0.11529314810516711,0.21013358190601059
25300.0,6.374,0.44929862007355426,0.10787182208528787,0.24008936877577827
25400.0,6.378,0.35078405037857696,0.09355880503725986,0.2667133951395119
25500.0,6.373,0.27728629609124217,0.16440228100607363,0.592897244918214
25600.0,6.376,0.3341734280280226,0.10669854731907084,0.3192909380877629
25700.0,6.368,0.7821637808029722,0.10811863854118771,0.1382301778665751
25800.0,6.359,0.5280719647926786,0.1767619020037972,0.3347307067762896
25900.0,6.365,0.9500394518123971,0.16641361122215936,0.17516494804998983
26000.0,6.368,0.30239102169211307,0.10961724316912919,0.3625016462318736
26100.0,6.367,0.36155160074324105,0.20584503880346497,0.5693379268140693
26200.0,6.368,0.6037570123816368,0.17478220733243988,0.2894909769130093
26300.0,6.367,0.6649545623574591,0.10715736092308357,0.16114989954077355
26400.0,6.367,1.4869478437389791,0.11960898795659129,0.08043926252035213
26500.0,6.367,0.3110975731181457,0.11601008576843652,0.37290578838549576
26600.0,6.368,0.5983231317607569,0.10101935458118905,0.16883745457727387
26700.0,6.366,0.5203390144895922,0.17222491109012075,0.3309859654845574
26800.0,6.37,0.8599418817571336,0.11831513005528921,0.13758503052966084
26900.0,6.369,1.0218194801431415,0.15221642486932874,0.14896606281963376
