run,step,elapsed_s,on_diag_grad_l2,off_diag_grad_l2,off_over_on
zero_smoothing,5600.0,6.25,0.06398671737165457,0.017552018108753193,0.27430721296117855
zero_smoothing,5700.0,6.25,0.07323073125403023,0.013070166695187938,0.17847925961368336
zero_smoothing,5800.0,6.25,0.15254805800140492,0.03342836866435454,0.21913336100317102
zero_smoothing,5900.0,6.25,0.12300406497347964,0.02030270872593113,0.1650572176643797
zero_smoothing,6000.0,6.248,0.07249758616671317,0.014598989480097588,0.2013720766719903
zero_smoothing,6100.0,6.249,0.0647892738036166,0.02405379202454366,0.3712619483504838
zero_smoothing,6200.0,6.248,0.12968064620443562,0.027612480928196223,0.21292676846062603
zero_smoothing,6300.0,6.246,0.1107773442541389,0.024253508666582654,0.2189392499872688
zero_smoothing,6400.0,6.247,0.06976345748312651,0.01400657605591031,0.20077238946045703
zero_smoothing,6500.0,6.245,0.1671604319209543,0.03456110529034047,0.2067541037862566
zero_smoothing,6600.0,6.243,0.08286259711112125,0.029169102328319946,0.35201771782754165
zero_smoothing,6700.0,6.241,0.10212771416221945,0.0181299568328223,0.17752239910143014
zero_smoothing,6800.0,6.24,0.09716583761796119,0.026323783133128872,0.27091603158539435
zero_smoothing,6900.0,6.246,0.09536671327040688,0.02597831778156546,0.27240445739076086
zero_smoothing,7000.0,6.246,0.1270771812718554,0.04130682286935174,0.32505303041766653
zero_smoothing,7100.0,6.244,0.13921566003866087,0.03856062149927047,0.27698479817975935
zero_smoothing,7200.0,6.246,0.13801021737538133,0.02473143226766295,0.17920000952099518
zero_smoothing,7300.0,6.244,0.08163712390818285,0.019741922630787508,0.24182530796885027
zero_smoothing,7400.0,6.238,0.08780102505096396,0.02935462995099751,0.33433128979939203
zero_smoothing,7500.0,6.244,0.09652864859719108,0.016972148803554604,0.1758249913388768
zero_smoothing,7600.0,6.235,0.13738871860527704,0.034538537376241046,0.25139281978072425
zero_smoothing,7700.0,6.238,0.0905466730476609,0.03237044785850205,0.3575001352226743
zero_smoothing,7800.0,6.246,0.11258663330964293,0.02509552020202012,0.22289964149652491
zero_smoothing,7900.0,6.245,0.10860805679138173,0.03364708481711306,0.3098028434643996
zero_smoothing,8000.0,6.244,0.15108633293584167,0.020117126376299373,0.13314987520970573
zero_smoothing,8100.0,6.248,0.13773129637086845,0.02521850802902503,0.18309932958969083
zero_smoothing,8200.0,6.247,0.19533640213744083,0.026350544927192684,0.1348982813180523
zero_smoothing,8300.0,6.246,0.09891847602950624,0.01777902554725652,0.17973412309701622
zero_smoothing,8400.0,6.246,0.09344640174988013,0.031371503028066725,0.33571654382194516
zero_smoothing,8500.0,6.246,0.10679116115109902,0.016111199852587018,0.1508664170229524
zero_smoothing,8600.0,6.245,0.12811557282391553,0.02440344178102753,0.19047990219399855
zero_smoothing,8700.0,6.246,0.15147815816149862,0.018494634390817246,0.12209439707538013
zero_smoothing,8800.0,6.246,0.10500697310178977,0.029091733864622098,0.2770457333002226
zero_smoothing,8900.0,6.249,0.0772513715088606,0.02108793917005642,0.2729781848292191
zero_smoothing,9000.0,6.248,0.08658018017999268,0.019702414752765712,0.2275626443812672
zero_smoothing,9100.0,6.249,0.11349227330527835,0.024975232852568162,0.22006108543960765
zero_smoothing,9200.0,6.247,0.07312195292796822,0.021425292989595265,0.2930076691291483
zero_smoothing,9300.0,6.248,0.13414350524717922,0.027764396283729995,0.20697533013297956
zero_smoothing,9400.0,6.247,0.07588609622322129,0.014292524319027762,0.18834180476204576
zero_smoothing,9500.0,6.248,0.06568623067279779,0.024816618525496173,0.3778054893896251
zero_smoothing,9600.0,6.248,0.08711599393911545,0.02257376120100503,0.25912304021672095
zero_smoothing,9700.0,6.248,0.07221946344303591,0.012187183269320273,0.16875206057066708
zero_smoothing,9800.0,6.248,0.07108498364633702,0.016929605099056506,0.23816007587882287
zero_smoothing,9900.0,6.248,0.06247346956908988,0.012789285467140062,0.2047154665068873
zero_smoothing,10000.0,6.249,0.065373178750922,0.015650452039477965,0.23940172924904982
zero_smoothing,10100.0,6.249,0.047722610993113104,0.013373669961532624,0.2802375998132749
zero_smoothing,10200.0,6.248,0.094635340121965,0.016746242115770332,0.1769554808403283
zero_smoothing,10300.0,6.247,0.07425264709086135,0.014064778818381753,0.18941787760335316
zero_smoothing,10400.0,6.248,0.07747401112631254,0.02200409280111316,0.2840190211042255
zero_smoothing,10500.0,6.247,0.06670620360955944,0.01016460275465795,0.15237867251676868
zero_smoothing,10600.0,6.247,0.0966348570651398,0.01302504065252773,0.13478615323814042
zero_smoothing,10700.0,6.246,0.05021066520172781,0.019255662128319553,0.38349745120797446
zero_smoothing,10800.0,6.247,0.07584907514268054,0.013670511751942574,0.18023307108526798
zero_smoothing,10900.0,6.246,0.1270980255550809,0.021163095563740197,0.16651002618894872
zero_smoothing,11000.0,6.247,0.06219363391859331,0.015136839744147389,0.24338246200503977
zero_smoothing,11100.0,6.249,0.07906584850616605,0.020732074184702312,0.2622127578013091
zero_smoothing,11200.0,6.247,0.09415291870144017,0.012245369288020674,0.1300583078773252
zero_smoothing,11300.0,6.247,0.06895786322095544,0.01868598478138094,0.27097685323437487
zero_smoothing,11400.0,6.247,0.06898934990272049,0.017231640103019794,0.2497724667259155
zero_smoothing,11500.0,6.246,0.0700645195516247,0.013920169760459102,0.19867644636030782
zero_smoothing,11600.0,6.248,0.06199308106555118,0.015670212380181705,0.2527735694183694
zero_smoothing,11700.0,6.247,0.07481342192414407,0.015417673718495926,0.2060816538258127
zero_smoothing,11800.0,6.248,0.06765731593848517,0.018534920133628847,0.27395293290205325
zero_smoothing,11900.0,6.247,0.08193448602389594,0.02043288053628269,0.24938071290669356
zero_smoothing,12000.0,6.247,0.050283062754768626,0.01212847388627275,0.24120396057462787
zero_smoothing,12100.0,6.249,0.06707354247391441,0.017161050929357446,0.25585425037050274
