step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
10800,0.060734,0.004561,2.7513,5.000000e-05,,
10900,0.057323,0.002705,2.7009,5.000000e-05,,
11000,0.058923,0.003467,2.8248,5.000000e-05,,
11100,0.057255,0.002646,2.6818,5.000000e-05,,
11200,0.056429,0.002768,2.6070,5.000000e-05,,
11300,0.056922,0.002549,2.6472,5.000000e-05,,
11400,0.056161,0.002660,2.6306,5.000000e-05,,
11500,0.055872,0.002694,2.6980,5.000000e-05,,
11600,0.055685,0.002763,2.7689,5.000000e-05,,
11700,0.055247,0.002926,2.4984,5.000000e-05,,
11800,0.055776,0.002904,2.5914,5.000000e-05,,
11900,0.056571,0.003807,2.8739,5.000000e-05,,
12000,0.056216,0.003288,2.5978,5.000000e-05,207,0.693610
12100,0.057059,0.004046,2.7370,5.000000e-05,,
12200,0.055001,0.002846,2.5528,5.000000e-05,,
12300,0.055067,0.002744,2.6877,2.500000e-05,,
12400,0.054577,0.002747,2.6475,2.500000e-05,,
12500,0.054529,0.002424,2.5697,2.500000e-05,,
12600,0.053978,0.002813,2.7608,2.500000e-05,,
12700,0.053721,0.002635,2.6792,2.500000e-05,,
12800,0.053742,0.002861,2.6148,2.500000e-05,,
12900,0.053982,0.002643,2.7376,2.500000e-05,,
13000,0.054061,0.002737,2.5657,2.500000e-05,,
13100,0.053625,0.002497,2.4007,2.500000e-05,,
13200,0.053791,0.002643,2.5886,2.500000e-05,,
13300,0.054642,0.003311,2.8607,2.500000e-05,,
13400,0.053450,0.002739,2.8197,2.500000e-05,,
13500,0.053065,0.002426,2.4071,2.500000e-05,,
13600,0.053531,0.002586,2.7770,2.500000e-05,,
13700,0.053394,0.002668,2.6493,2.500000e-05,,
13800,0.053148,0.002981,2.6918,2.500000e-05,,
13900,0.053339,0.002688,2.5906,2.500000e-05,,
14000,0.052859,0.002732,2.7592,2.500000e-05,189,0.766096
14100,0.052734,0.002616,2.5678,2.500000e-05,,
14200,0.052930,0.002537,2.7000,2.500000e-05,,
14300,0.052509,0.002744,2.5837,2.500000e-05,,
14400,0.052570,0.002720,2.5055,2.500000e-05,,
14500,0.052765,0.002868,2.7915,2.500000e-05,,
14600,0.052727,0.002332,2.6559,2.500000e-05,,
14700,0.052539,0.002836,2.6796,1.250000e-05,,
14800,0.052381,0.002522,2.5655,1.250000e-05,,
14900,0.052391,0.002645,2.7039,1.250000e-05,,
15000,0.052348,0.002767,2.8047,1.250000e-05,,
15100,0.050974,0.002606,2.5991,1.250000e-05,,
15200,0.052002,0.002875,2.7458,1.250000e-05,,
15300,0.051599,0.002854,2.6230,1.250000e-05,,
15400,0.052024,0.002681,2.8408,1.250000e-05,,
15500,0.052358,0.002485,2.5773,1.250000e-05,,
15600,0.051337,0.002419,2.5804,1.250000e-05,,
15700,0.051602,0.002773,2.5851,6.250000e-06,,
15800,0.051343,0.002518,2.6274,6.250000e-06,,
15900,0.051608,0.002983,2.6085,6.250000e-06,,
16000,0.051567,0.002930,2.8723,6.250000e-06,183,0.802029
16100,0.051452,0.002894,2.3920,6.250000e-06,,
16200,0.051303,0.002805,2.8287,6.250000e-06,,
16300,0.050778,0.002588,2.5052,6.250000e-06,,
16400,0.051479,0.002836,2.6550,3.125000e-06,,
16500,0.050963,0.002606,2.6533,3.125000e-06,,
16600,0.051468,0.002688,2.8695,3.125000e-06,,
16700,0.051037,0.002425,2.7623,3.125000e-06,,
16800,0.051108,0.002819,2.6140,3.125000e-06,,
16900,0.050976,0.002577,2.7197,3.125000e-06,,
17000,0.051308,0.002681,2.6013,3.125000e-06,,
17100,0.051387,0.002873,2.4337,1.562500e-06,,
17200,0.050725,0.002517,2.6980,1.562500e-06,,
17300,0.051274,0.002732,2.6388,1.562500e-06,,
17400,0.050565,0.002476,2.6866,1.562500e-06,,
17500,0.051827,0.002851,2.7443,1.562500e-06,,
17600,0.051450,0.002639,2.6173,1.562500e-06,,
17700,0.051546,0.002482,2.5362,1.562500e-06,,
17800,0.051000,0.002675,2.6708,1.562500e-06,,
17900,0.051164,0.002538,2.6900,1.562500e-06,,
18000,0.051125,0.002482,2.8396,1.000000e-06,183,0.811048
18100,0.051034,0.002675,2.5924,1.000000e-06,,
18200,0.051104,0.002598,2.6260,1.000000e-06,,
18300,0.051226,0.002936,2.6217,1.000000e-06,,
18400,0.050649,0.002909,2.4011,1.000000e-06,,
18500,0.050405,0.002739,2.6428,1.000000e-06,,
18600,0.050316,0.002280,2.6762,1.000000e-06,,
18700,0.050594,0.002630,2.6933,1.000000e-06,,
18800,0.050835,0.002854,2.5807,1.000000e-06,,
18900,0.051202,0.002839,2.7132,1.000000e-06,,
19000,0.050866,0.002962,2.6580,1.000000e-06,,
19100,0.051326,0.002613,2.3889,1.000000e-06,,
19200,0.050715,0.002838,2.8899,1.000000e-06,,
19300,0.050847,0.002494,2.6561,1.000000e-06,,
19400,0.050750,0.002517,2.5761,1.000000e-06,,
19500,0.050916,0.002701,2.5879,1.000000e-06,,
19600,0.050630,0.002353,2.4473,1.000000e-06,,
