step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
3500,0.098906,0.004360,1.2013,2.000000e-04,,
3600,0.096687,0.008332,1.1936,2.000000e-04,,
3700,0.109930,0.008268,1.1889,2.000000e-04,,
3800,0.100648,0.007884,1.1879,2.000000e-04,,
3900,0.094902,0.007971,1.2018,2.000000e-04,,
4000,0.088023,0.005112,1.2095,2.000000e-04,177,0.822228
4100,0.090359,0.008829,1.2010,2.000000e-04,,
4200,0.090458,0.005938,1.2025,2.000000e-04,,
4300,0.090071,0.009141,1.1995,2.000000e-04,,
4400,0.082445,0.005900,1.1986,2.000000e-04,,
4500,0.078320,0.004518,1.1923,2.000000e-04,,
4600,0.087586,0.009124,1.2017,2.000000e-04,,
4700,0.085316,0.006719,1.1966,2.000000e-04,,
4800,0.078931,0.007680,1.1865,2.000000e-04,,
4900,0.077743,0.007974,1.1969,2.000000e-04,,
5000,0.082256,0.007879,1.1863,2.000000e-04,,
5100,0.073751,0.006308,1.1465,2.000000e-04,,
5200,0.076299,0.007551,1.1515,2.000000e-04,,
5300,0.072568,0.008417,1.1734,2.000000e-04,,
5400,0.073886,0.007054,1.1872,2.000000e-04,,
5500,0.075973,0.009861,1.2045,2.000000e-04,,
5600,0.075632,0.009819,1.1906,2.000000e-04,,
5700,0.074087,0.011371,1.1790,2.000000e-04,,
5800,0.077705,0.013595,1.1862,2.000000e-04,,
5900,0.066712,0.006199,1.1730,2.000000e-04,,
6000,0.065835,0.006807,1.1929,2.000000e-04,108,0.486625
6100,0.072777,0.014553,1.1819,2.000000e-04,,
6200,0.070738,0.009985,1.1957,2.000000e-04,,
6300,0.066646,0.007716,1.1934,2.000000e-04,,
6400,0.065222,0.006729,1.1845,2.000000e-04,,
6500,0.063592,0.006877,1.1922,2.000000e-04,,
6600,0.068957,0.007679,1.2087,2.000000e-04,,
6700,0.064804,0.007076,1.2054,2.000000e-04,,
6800,0.061631,0.005921,1.2054,2.000000e-04,,
6900,0.070769,0.010126,1.2023,2.000000e-04,,
7000,0.071018,0.011115,1.1873,2.000000e-04,,
7100,0.060121,0.005452,1.2059,2.000000e-04,,
7200,0.058215,0.005011,1.1948,2.000000e-04,,
7300,0.057631,0.004941,1.2201,2.000000e-04,,
7400,0.063870,0.007190,1.1976,2.000000e-04,,
7500,0.064275,0.008075,1.1914,2.000000e-04,,
7600,0.056967,0.005361,1.2163,2.000000e-04,,
7700,0.063745,0.010949,1.2151,2.000000e-04,,
7800,0.060093,0.009170,1.2133,2.000000e-04,,
7900,0.057748,0.008004,1.2817,2.000000e-04,,
8000,0.056352,0.005757,1.3961,2.000000e-04,99,0.378765
8100,0.057158,0.008363,1.4067,2.000000e-04,,
8200,0.057089,0.007988,1.3895,2.000000e-04,,
8300,0.052725,0.005390,1.3727,2.000000e-04,,
8400,0.055405,0.011637,1.3776,2.000000e-04,,
8500,0.054366,0.007081,1.3866,2.000000e-04,,
8600,0.053423,0.005136,1.3945,2.000000e-04,,
8700,0.058970,0.011617,1.3830,2.000000e-04,,
8800,0.048971,0.005731,1.3948,2.000000e-04,,
8900,0.053821,0.008227,1.4060,2.000000e-04,,
9000,0.049735,0.005651,1.4070,2.000000e-04,,
9100,0.047900,0.004705,1.3992,2.000000e-04,,
9200,0.053811,0.013966,1.4090,2.000000e-04,,
9300,0.053728,0.010940,1.4022,2.000000e-04,,
9400,0.048510,0.005681,1.3762,2.000000e-04,,
9500,0.051352,0.008016,1.3767,2.000000e-04,,
9600,0.049237,0.006449,1.3952,2.000000e-04,,
9700,0.049081,0.006923,1.3906,1.000000e-04,,
9800,0.044589,0.004193,1.3808,1.000000e-04,,
9900,0.042318,0.004173,1.3838,1.000000e-04,,
10000,0.041351,0.004299,1.3887,1.000000e-04,120,0.155149
10100,0.041824,0.004292,1.4012,1.000000e-04,,
10200,0.040759,0.004336,1.4006,1.000000e-04,,
10300,0.040863,0.004291,1.3692,1.000000e-04,,
10400,0.040507,0.004302,1.3814,1.000000e-04,,
10500,0.042510,0.004927,1.3826,1.000000e-04,,
10600,0.038994,0.004253,1.4054,1.000000e-04,,
10700,0.039039,0.003831,1.4022,1.000000e-04,,
10800,0.041149,0.005708,1.4052,1.000000e-04,,
10900,0.038732,0.004640,1.4034,1.000000e-04,,
11000,0.038735,0.004112,1.3888,1.000000e-04,,
11100,0.040378,0.005409,1.3908,1.000000e-04,,
11200,0.038534,0.004165,1.2397,1.000000e-04,,
11300,0.038578,0.004090,1.2123,1.000000e-04,,
11400,0.039711,0.004715,1.2060,1.000000e-04,,
11500,0.039245,0.004429,1.2071,1.000000e-04,,
11600,0.039155,0.004237,1.2013,1.000000e-04,,
11700,0.037168,0.003801,1.2012,1.000000e-04,,
11800,0.037552,0.004914,1.2018,1.000000e-04,,
11900,0.037775,0.003618,1.1992,1.000000e-04,,
12000,0.038792,0.005007,1.1942,1.000000e-04,117,0.178905
12100,0.036929,0.003605,1.1996,1.000000e-04,,
12200,0.036587,0.004003,1.2150,1.000000e-04,,
12300,0.037663,0.004677,1.2149,1.000000e-04,,
12400,0.036719,0.004109,1.2006,1.000000e-04,,
12500,0.038189,0.004442,1.2166,1.000000e-04,,
12600,0.037432,0.003832,1.2165,1.000000e-04,,
12700,0.037038,0.004804,1.2075,1.000000e-04,,
12800,0.036603,0.004695,1.2109,5.000000e-05,,
12900,0.034787,0.003945,1.2044,5.000000e-05,,
13000,0.034313,0.003987,1.2080,5.000000e-05,,
13100,0.034102,0.003653,1.1924,5.000000e-05,,
13200,0.033673,0.004160,1.2144,5.000000e-05,,
13300,0.033671,0.003670,1.1992,5.000000e-05,,
13400,0.033869,0.004767,1.2069,5.000000e-05,,
13500,0.033375,0.003970,1.2225,5.000000e-05,,
13600,0.033473,0.004046,1.2115,5.000000e-05,,
13700,0.034138,0.003870,1.2104,5.000000e-05,,
13800,0.034302,0.004089,1.2026,5.000000e-05,,
13900,0.034020,0.003821,1.2011,5.000000e-05,,
14000,0.033306,0.004230,1.2214,5.000000e-05,108,0.331746
14100,0.033270,0.003402,1.1978,2.500000e-05,,
14200,0.033487,0.003618,1.1996,2.500000e-05,,
14300,0.032968,0.004644,1.1940,2.500000e-05,,
14400,0.033440,0.003811,1.1970,2.500000e-05,,
14500,0.032351,0.003442,1.1969,2.500000e-05,,
14600,0.032692,0.003595,1.1881,2.500000e-05,,
14700,0.031885,0.003832,1.1789,2.500000e-05,,
14800,0.032131,0.003514,1.1798,2.500000e-05,,
14900,0.032152,0.003854,1.2026,2.500000e-05,,
15000,0.033253,0.003791,1.2200,2.500000e-05,,
15100,0.032379,0.004015,1.1924,2.500000e-05,,
15200,0.032063,0.004024,1.1962,2.500000e-05,,
15300,0.032387,0.003853,1.2042,1.250000e-05,,
15400,0.031888,0.003855,1.1903,1.250000e-05,,
15500,0.031741,0.003339,1.2044,1.250000e-05,,
15600,0.031886,0.003791,1.1973,1.250000e-05,,
15700,0.031334,0.003203,1.2087,1.250000e-05,,
15800,0.031646,0.003386,1.2002,1.250000e-05,,
15900,0.031564,0.003540,1.2133,1.250000e-05,,
16000,0.030845,0.004127,1.2533,1.250000e-05,99,0.415277
16100,0.031422,0.003905,1.2709,1.250000e-05,,
16200,0.031391,0.004007,1.2253,1.250000e-05,,
16300,0.031134,0.003325,1.2145,1.250000e-05,,
16400,0.031775,0.003711,1.2119,1.250000e-05,,
16500,0.031090,0.003494,1.1818,1.250000e-05,,
16600,0.031383,0.003984,1.1789,6.250000e-06,,
16700,0.031598,0.003397,1.2030,6.250000e-06,,
16800,0.031418,0.003709,1.1958,6.250000e-06,,
16900,0.030970,0.003840,1.1826,6.250000e-06,,
17000,0.031876,0.003830,1.1902,6.250000e-06,,
17100,0.031003,0.004067,1.1920,6.250000e-06,,
17200,0.030897,0.003521,1.2019,6.250000e-06,,
17300,0.032229,0.003950,1.1822,3.125000e-06,,
17400,0.031340,0.004352,1.1829,3.125000e-06,,
17500,0.030785,0.003365,1.2012,3.125000e-06,,
17600,0.030514,0.003753,1.1792,3.125000e-06,,
17700,0.031695,0.004325,1.1833,3.125000e-06,,
17800,0.031346,0.003874,1.1977,3.125000e-06,,
17900,0.030579,0.003228,1.1984,3.125000e-06,,
18000,0.031362,0.003637,1.1954,3.125000e-06,105,0.444831
18100,0.031358,0.003615,1.1867,3.125000e-06,,
18200,0.031080,0.003691,1.2064,1.562500e-06,,
18300,0.031077,0.003825,1.2040,1.562500e-06,,
18400,0.031175,0.003584,1.1917,1.562500e-06,,
18500,0.031391,0.003214,1.2108,1.562500e-06,,
18600,0.031178,0.003846,1.2068,1.562500e-06,,
18700,0.031379,0.003395,1.2153,1.562500e-06,,
18800,0.031323,0.003410,1.3004,1.562500e-06,,
18900,0.030975,0.003685,1.2568,1.000000e-06,,
19000,0.031808,0.003599,1.1903,1.000000e-06,,
19100,0.030833,0.003362,1.2005,1.000000e-06,,
19200,0.031017,0.003434,1.1943,1.000000e-06,,
19300,0.031141,0.003869,1.2162,1.000000e-06,,
19400,0.030817,0.003537,1.2036,1.000000e-06,,
19500,0.030577,0.003719,1.2242,1.000000e-06,,
19600,0.031169,0.003822,1.2061,1.000000e-06,,
19700,0.031104,0.003542,1.2211,1.000000e-06,,
19800,0.031136,0.003966,1.2141,1.000000e-06,,
19900,0.031366,0.004011,1.1989,1.000000e-06,,
20000,0.031900,0.003682,1.1838,1.000000e-06,102,0.452636
20100,0.031505,0.003984,1.1931,1.000000e-06,,
20200,0.031376,0.003890,1.1943,1.000000e-06,,
20300,0.031207,0.004197,1.1765,1.000000e-06,,
20400,0.031103,0.003578,1.1856,1.000000e-06,,
20500,0.030820,0.003486,1.1911,1.000000e-06,,
