step,loss_avg,loss_std,elapsed_s,lr,pcg_iters,sai_loss
12500,0.195243,0.001936,1.0013,6.250000e-06,,
12600,0.194993,0.002137,1.0080,3.125000e-06,,
12700,0.195171,0.001997,0.9990,3.125000e-06,,
12800,0.194820,0.002054,0.9989,3.125000e-06,,
12900,0.195082,0.002286,1.0138,3.125000e-06,,
13000,0.194790,0.002135,0.9974,3.125000e-06,,
13100,0.194902,0.001946,1.0014,3.125000e-06,,
13200,0.194834,0.002070,1.0114,3.125000e-06,,
13300,0.194896,0.001977,1.0022,1.562500e-06,,
13400,0.194989,0.002138,1.0113,1.562500e-06,,
13500,0.195049,0.001908,0.9985,1.562500e-06,,
13600,0.194805,0.002408,0.9824,1.562500e-06,,
13700,0.194527,0.001957,0.9936,1.562500e-06,,
13800,0.194572,0.001929,0.9830,1.562500e-06,,
13900,0.194469,0.001938,0.9898,1.562500e-06,,
14000,0.194755,0.001798,0.9825,1.562500e-06,408,3.480349
14100,0.194493,0.001953,0.9800,1.562500e-06,,
14200,0.194482,0.001813,0.9757,1.562500e-06,,
14300,0.195024,0.002086,0.9798,1.000000e-06,,
14400,0.194628,0.001820,0.9748,1.000000e-06,,
14500,0.194880,0.002046,0.9843,1.000000e-06,,
14600,0.195200,0.001892,0.9890,1.000000e-06,,
14700,0.194685,0.001739,0.9784,1.000000e-06,,
14800,0.194914,0.002180,0.9905,1.000000e-06,,
14900,0.194879,0.002117,0.9847,1.000000e-06,,
15000,0.194818,0.001773,0.9994,1.000000e-06,,
15100,0.194778,0.002128,0.9782,1.000000e-06,,
15200,0.194150,0.001838,0.9859,1.000000e-06,,
15300,0.194588,0.001870,0.9787,1.000000e-06,,
