Key,Solve Time (ms),Precond Time (ms),#Iteration,Matrix Size
PCG-ainv-cuda,56.4422,15.0678,461.0,16384
PCG-ainv-cuda,71.1045,13.4055,575.0,16384
PCG-ainv-cuda,68.3092,13.0699,542.0,16384
PCG-ainv-cuda,127.1212,13.822,994.0,16384
PCG-ainv-cuda,103.946,13.966,813.0,16384
PCG-ainv-cuda,74.3057,13.731,606.0,16384
PCG-ainv-cuda,66.0984,13.8702,540.0,16384
PCG-ainv-cuda,65.7947,13.1578,534.0,16384
PCG-ic-cpu,197.123,3.5227,343.0,16384
PCG-ic-cpu,174.4915,3.3702,298.0,16384
PCG-ic-cpu,175.5645,3.4353,308.0,16384
PCG-ic-cpu,178.6246,3.3917,314.0,16384
PCG-ic-cpu,172.5868,3.485,313.0,16384
PCG-ic-cpu,167.0884,3.3956,300.0,16384
PCG-ic-cpu,161.2036,3.3444,291.0,16384
PCG-ic-cpu,196.3147,3.3939,344.0,16384
PCG-ic-cpu,174.0292,3.444,314.0,16384
PCG-ic-cpu,156.0581,3.3835,283.0,16384
PCG-ic-cpu,145.0941,3.5011,263.0,16384
PCG-ic-cpu,176.0907,3.5917,318.0,16384
PCG-ic-cpu,146.9856,3.4697,272.0,16384
PCG-ic-cpu,173.4865,3.3923,320.0,16384
PCG-ic-cpu,163.0548,3.3952,294.0,16384
PCG-ic-cpu,178.1435,3.4301,325.0,16384
PCG-ic-cpu,271.3531,3.4081,488.0,16384
PCG-ic-cpu,436.8358,3.4081,787.0,16384
PCG-ic-cpu,178.0586,3.4035,318.0,16384
PCG-ic-cpu,168.0054,3.5876,305.0,16384
PCG-ic-cuda,247.453,39.5416,301.0,16384
PCG-ic-cuda,228.3859,3.0964,278.0,16384
PCG-ic-cuda,227.1233,3.0631,276.0,16384
PCG-ic-cuda,238.0616,3.0606,290.0,16384
PCG-ic-cuda,230.5856,3.1068,281.0,16384
PCG-ic-cuda,228.978,3.1281,279.0,16384
PCG-ic-cuda,235.4519,3.1054,287.0,16384
PCG-ic-cuda,342.5949,3.1293,416.0,16384
PCG-ic-cuda,229.0743,3.1179,279.0,16384
PCG-ic-cuda,419.6483,3.0488,509.0,16384
PCG-ic-cuda,213.4221,3.0359,260.0,16384
PCG-ic-cuda,239.6981,3.1195,292.0,16384
PCG-ic-cuda,220.016,3.1284,268.0,16384
PCG-ic-cuda,241.202,3.0678,294.0,16384
PCG-ic-cuda,238.6798,3.0346,291.0,16384
PCG-ic-cuda,277.7607,3.0429,338.0,16384
PCG-ic-cuda,222.5172,3.0905,271.0,16384
PCG-ic-cuda,278.192,3.1391,339.0,16384
PCG-ic-cuda,237.4159,3.0663,289.0,16384
PCG-ic-cuda,224.1014,3.0241,273.0,16384
Neural,194.7612,39.5416,488.0,16384
Neural,183.0696,3.0964,455.0,16384
Neural,187.0144,3.0631,449.0,16384
Neural,187.3521,3.0606,476.0,16384
Neural,182.9942,3.1068,458.0,16384
Neural,182.1004,3.1281,461.0,16384
Neural,184.3253,3.1054,474.0,16384
Neural,199.4781,3.1293,501.0,16384
Neural,178.3511,3.1179,452.0,16384
Neural,211.7396,3.0488,526.0,16384
Neural,169.4075,3.0359,429.0,16384
Neural,185.0204,3.1195,475.0,16384
Neural,170.0532,3.1284,438.0,16384
Neural,366.0989,3.0678,921.0,16384
Neural,191.2872,3.0346,479.0,16384
Neural,189.4639,3.0429,476.0,16384
Neural,179.0751,3.0905,446.0,16384
Neural,241.3902,3.1391,601.0,16384
Neural,185.2423,3.0663,474.0,16384
Neural,181.3815,3.0241,450.0,16384
Neural+CUDA,60.6944,39.5416,488.0,16384
Neural+CUDA,56.9661,3.0964,455.0,16384
Neural+CUDA,55.7127,3.0631,449.0,16384
Neural+CUDA,59.6034,3.0606,476.0,16384
Neural+CUDA,56.2632,3.1068,458.0,16384
Neural+CUDA,56.7511,3.1281,461.0,16384
Neural+CUDA,58.3868,3.1054,474.0,16384
Neural+CUDA,62.2232,3.1293,501.0,16384
Neural+CUDA,55.8394,3.1179,452.0,16384
Neural+CUDA,102.2688,3.0488,526.0,16384
Neural+CUDA,52.9558,3.0359,429.0,16384
Neural+CUDA,58.636,3.1195,475.0,16384
Neural+CUDA,54.1185,3.1284,438.0,16384
Neural+CUDA,117.7182,3.0678,921.0,16384
Neural+CUDA,59.0084,3.0346,479.0,16384
Neural+CUDA,58.6072,3.0429,476.0,16384
Neural+CUDA,55.0809,3.0905,446.0,16384
Neural+CUDA,125.0701,3.1391,601.0,16384
Neural+CUDA,58.3304,3.0663,474.0,16384
Neural+CUDA,55.8198,3.0241,450.0,16384
